4.811423597992763760e-09
4.989721330336349361e-09
6.224326416782191655e-09
6.759154242475448865e-09
7.677246741551901764e-09
8.643990488903507536e-09
9.431373586106515801e-09
1.052836398195895619e-08
1.118787787911969299e-08
1.424062913577847730e-08
1.503675269587865184e-08
1.618115497207321872e-08
1.816316448577340973e-08
2.036115301744902954e-08
2.244709556962169916e-08
2.314033402917402295e-08
2.418644478832922453e-08
2.573680112080418324e-08
2.759360360306971506e-08
2.908208861266180624e-08
3.251732750627793303e-08
3.361448947474674629e-08
3.618825802796864647e-08
3.740535282781714737e-08
3.878035684701042296e-08
4.455505244523663605e-08
4.568451101428702525e-08
4.825089877262163255e-08
4.942839048013150355e-08
5.343266480513443425e-08
6.002299704282378542e-08
6.114549669508228596e-08
6.731955509664137416e-08
7.141822815811429483e-08
7.330818446731538545e-08
7.766015259996903127e-08
8.523543917303526493e-08
9.298284231258350879e-08
9.567576311979931390e-08
1.028653809923361590e-07
1.076701485825718753e-07
1.147115345466266563e-07
1.192712234934135511e-07
1.228388732831044786e-07
1.309954196042280948e-07
1.367183078675398753e-07
1.457541068261776562e-07
1.463768696916793646e-07
1.579393979930013474e-07
1.684184853243752166e-07
1.768816130147412396e-07
1.898042402403080321e-07
2.029796028078026897e-07
2.077005300341453313e-07
2.119171941888043784e-07
2.439370143307903148e-07
2.619611653921478677e-07
3.014321752593002589e-07
3.067110214893621376e-07
3.371131448763291720e-07
3.889380396533453321e-07
4.285161632185376564e-07
5.231521356706704554e-07
5.852818633489921778e-07
1.604025151569017765e-06
4.581888512787755846e-06
1.328547124164460858e-01
2.904163843875390283e-01
3.865019907308904212e-01
6.432735708222022675e-01
7.028545792689315785e-01
8.592868604002381616e-01
9.429123760258536491e-01
1.374162189211589613e+00
1.450333812128784983e+00
1.523164956560795869e+00
1.627900622588445145e+00
1.677756168716770135e+00
1.722984267291311378e+00
1.940580734330209056e+00
2.102720837548802013e+00
2.293048334336256211e+00
2.405891080591838982e+00
2.474981222395941316e+00
2.660484160182582603e+00
2.803171855775673293e+00
2.971658423265736815e+00
3.046362016924323068e+00
3.252259328950044992e+00
3.308742592735633981e+00
3.631524400911744443e+00
3.779388778019320494e+00
3.824916182063159198e+00
3.908744148985484390e+00
4.065559445059127697e+00
4.285557104405927298e+00
4.451007416309176179e+00
4.718953196877319733e+00
4.947916646970544896e+00
5.178658159504997194e+00
